PROJ_ID,ORG_ID,POOL_NO,ALLOC_GRP_NO,ACCT_ID,FY_CD,MODIFIED_BY,TIME_STAMP,BURD_AMT,ALLOW_BURD_AMT,COM_AMT,COM_ALLOW_AMT,ROWVERSION,COMPANY_ID,DISC_AMT
010105.003.002.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,37.59,37.59,0,0,0,1,0
010106.001.011.003.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,162.48,162.48,0,0,0,1,0
020101.003.023,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,16.47,0,0,0,0,1,0
010301.002.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010603.000.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,459.45,459.45,0,0,0,1,0
010105.003.002.002.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,194.57,194.57,0,0,0,1,0
010107.00A.003.005.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,60.61,60.61,0,0,0,1,0
020110.000.003.010,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1804.47,1804.47,0,0,0,1,0
000800.00F,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010802.000.004,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.004.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,234,234,0,0,0,1,0
020602.002.002.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3134.15,0,0,0,0,1,0
020110.000.003.015,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,333.65,0,0,0,0,1,0
010105.003.002.004.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,111.52,0,0,0,0,1,0
020110.000.001.006.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,13821.37,13821.37,0,0,0,1,0
000501.000.004,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,16204.62,0,0,0,0,1,0
010106.001.011.003.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,861.23,861.23,0,0,0,1,0
010111.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,6692.57,6692.57,0,0,0,1,0
010102.002.001.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,41.66,41.66,0,0,0,1,0
010102.002.011.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2001.69,2001.69,0,0,0,1,0
010106.001.011.011.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7997.44,7997.44,0,0,0,1,0
BP0000.002.004,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.008.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,13223.2,13223.2,0,0,0,1,0
010102.02A.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,728.28,728.28,0,0,0,1,0
000800.00M,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.008.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,29805.24,29805.24,0,0,0,1,0
010105.004.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,349.63,349.63,0,0,0,1,0
010106.001.011.003.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1693.71,1693.71,0,0,0,1,0
010107.00A.003.004.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,327.75,327.75,0,0,0,1,0
020110.000.001.004.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,29742.46,29742.46,0,0,0,1,0
010802.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.003.016,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2283.2,2283.2,0,0,0,1,0
010106.001.011.009.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,84.45,84.45,0,0,0,1,0
020110.000.003.016,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2588.83,2588.83,0,0,0,1,0
010105.004.001.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,68,68,0,0,0,1,0
010102.002.010.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7605.81,7605.81,0,0,0,1,0
010802.002.002,1.01,175,1,1020-000,2016,JLAPINGTON,2017-06-28,29.17,29.17,0,0,0,1,0
020101.003.022,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,629.98,0,0,0,0,1,0
020110.000.005.001,1.01,175,1,1100-010,2016,JLAPINGTON,2017-06-28,29.87,0,0,0,0,1,0
010105.003.002.009.004,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,517.66,517.66,0,0,0,1,0
010102.002.011.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1090.56,1090.56,0,0,0,1,0
010107.00A.004.000.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,210.04,210.04,0,0,0,1,0
010105.003.002.009.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,18257.29,18257.29,0,0,0,1,0
010105.003.002.015.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,183.32,183.32,0,0,0,1,0
010107.00A.003.005.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2819.98,2819.98,0,0,0,1,0
010802.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,21557.1,21557.1,0,0,0,1,0
010106.001.011.009.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,24.32,24.32,0,0,0,1,0
020110.000.001,1.01,175,1,1100-999,2016,JLAPINGTON,2017-06-28,287.25,0,0,0,0,1,0
010105.003.002.007.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1183.45,1183.45,0,0,0,1,0
010106.001.011.006.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5.7,5.7,0,0,0,1,0
020110.000.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,144782.5,144782.5,0,0,0,1,0
020107.002.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,6744.65,0,0,0,0,1,0
010802.000.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,11376.1,11376.1,0,0,0,1,0
020110.000.003.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,44515.98,44515.98,0,0,0,1,0
000800.00M,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,58597.3,0,0,0,0,1,0
010105.003.002.009.003,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,2144.01,2144.01,0,0,0,1,0
010603.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2027.93,2027.93,0,0,0,1,0
020110.000.003.006,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,375.96,0,0,0,0,1,0
010105.003.002.006.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,46.03,46.03,0,0,0,1,0
010105.003.002.005.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,150.41,150.41,0,0,0,1,0
020107.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,13721.17,0,0,0,0,1,0
010105.004.001.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,92.23,92.23,0,0,0,1,0
010802.000.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,245.4,245.4,0,0,0,1,0
010803.000.001.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,13991.95,0,0,0,0,1,0
020110.000.003.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8757.13,8757.13,0,0,0,1,0
020602.002.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,16824.21,0,0,0,0,1,0
010105.003.002.008.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,27.64,27.64,0,0,0,1,0
020110.000.001.004.007,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,43.84,0,0,0,0,1,0
010803.000.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,111779.39,0,0,0,0,1,0
010802.000.008,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2625.4,2625.4,0,0,0,1,0
010106.001.011.011.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2.64,2.64,0,0,0,1,0
020110.000.001.006.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3994.52,3994.52,0,0,0,1,0
010106.001.011.002.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3335.74,3335.74,0,0,0,1,0
020110.000.003.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1805.49,0,0,0,0,1,0
BP0000.000.002,1.01.01,110,1,2000-100,2016,JLAPINGTON,2017-06-28,382.38,0,0,0,0,1,0
010804.000.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,635.97,0,0,0,0,1,0
010105.003.002.005.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,209.12,209.12,0,0,0,1,0
020101.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,14101.74,0,0,0,0,1,0
020804.000.001,1.01,175,1,1010-020,2016,JLAPINGTON,2017-06-28,39.29,0,0,0,0,1,0
010102.002.008.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,73980.71,73980.71,0,0,0,1,0
010602.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2036.15,2036.15,0,0,0,1,0
010105.003.002.005.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,140.37,140.37,0,0,0,1,0
020108.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,20.87,0,0,0,0,1,0
010105.004.002.002.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1059.32,1059.32,0,0,0,1,0
020602.001.003.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1333.13,0,0,0,0,1,0
010802.000.002,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,15.27,15.27,0,0,0,1,0
